dt,beta,g,tau,trial,theta,initMacro,initCoral,lgMacro,lgCoral
1e-05,0.2,0.15,0.5,9,1.3464,0.0133513,0.0584957,0.493182,0.212788
1e-05,0.2,0.15,0.5,10,1.3464,0.0133513,0.0584957,0.244382,0.337313
1e-05,0.2,0.15,0.5,11,1.3464,0.0133513,0.0584957,0.303514,0.272394
1e-05,0.2,0.15,0.5,12,1.3464,0.0133513,0.0584957,0.324778,0.28642
1e-05,0.2,0.15,0.5,13,1.3464,0.0133513,0.0584957,0.127295,0.418353
1e-05,0.2,0.15,0.5,14,1.3464,0.0133513,0.0584957,0.271028,0.282114
1e-05,0.2,0.15,0.5,15,1.3464,0.0133513,0.0584957,0.561583,0.155776
1e-05,0.2,0.15,0.5,16,1.3464,0.0133513,0.0584957,0.260767,0.344883
1e-05,0.2,0.15,0.5,17,1.3464,0.0133513,0.0584957,0.362011,0.263377
1e-05,0.2,0.15,0.5,18,1.3464,0.0133513,0.0584957,0.451232,0.252696
1e-05,0.2,0.15,0.5,19,1.3464,0.0133513,0.0584957,0.258816,0.314316
1e-05,0.2,0.15,0.5,20,1.3464,0.0133513,0.0584957,0.312643,0.285628
1e-05,0.2,0.15,0.5,21,1.3464,0.0133513,0.0584957,0.380563,0.236303
1e-05,0.2,0.15,0.5,22,1.3464,0.0133513,0.0584957,0.18339,0.332499
1e-05,0.2,0.15,0.5,23,1.3464,0.0133513,0.0584957,0.530725,0.130725
1e-05,0.2,0.15,0.5,24,1.3464,0.0133513,0.0584957,0.372329,0.251607
1e-05,0.2,0.15,0.5,25,1.3464,0.0133513,0.0584957,0.190632,0.390625
1e-05,0.2,0.15,0.5,26,1.3464,0.0133513,0.0584957,0.328566,0.269625
1e-05,0.2,0.15,0.5,27,1.3464,0.0133513,0.0584957,0.353493,0.269937
1e-05,0.2,0.15,0.5,28,1.3464,0.0133513,0.0584957,0.25273,0.35653
1e-05,0.2,0.15,0.5,29,1.3464,0.0133513,0.0584957,0.377147,0.272419
1e-05,0.2,0.15,0.5,30,1.3464,0.0133513,0.0584957,0.335611,0.276601
1e-05,0.2,0.15,0.5,31,1.3464,0.0133513,0.0584957,0.275863,0.302658
1e-05,0.2,0.15,0.5,32,1.3464,0.0133513,0.0584957,0.487693,0.177087
1e-05,0.2,0.15,0.5,33,1.3464,0.0133513,0.0584957,0.420217,0.185459
1e-05,0.2,0.15,0.5,34,1.3464,0.0133513,0.0584957,0.454182,0.227847
1e-05,0.2,0.15,0.5,35,1.3464,0.0133513,0.0584957,0.490944,0.17554
1e-05,0.2,0.15,0.5,36,1.3464,0.0133513,0.0584957,0.442401,0.207718
1e-05,0.2,0.15,0.5,37,1.3464,0.0133513,0.0584957,0.254316,0.34448
1e-05,0.2,0.15,0.5,38,1.3464,0.0133513,0.0584957,0.29729,0.326863
1e-05,0.2,0.15,0.5,39,1.3464,0.0133513,0.0584957,0.400578,0.232613
1e-05,0.2,0.15,0.5,40,1.3464,0.0133513,0.0584957,0.367652,0.265401
1e-05,0.2,0.15,0.5,41,1.3464,0.0133513,0.0584957,0.2736,0.325878
1e-05,0.2,0.15,0.5,42,1.3464,0.0133513,0.0584957,0.42542,0.222165
1e-05,0.2,0.15,0.5,43,1.3464,0.0133513,0.0584957,0.609458,0.136172
1e-05,0.2,0.15,0.5,44,1.3464,0.0133513,0.0584957,0.489566,0.213459
1e-05,0.2,0.15,0.5,45,1.3464,0.0133513,0.0584957,0.262493,0.288918
1e-05,0.2,0.15,0.5,46,1.3464,0.0133513,0.0584957,0.317402,0.275191
1e-05,0.2,0.15,0.5,47,1.3464,0.0133513,0.0584957,0.370382,0.27396
1e-05,0.2,0.15,0.5,48,1.3464,0.0133513,0.0584957,0.564394,0.161976
1e-05,0.2,0.15,0.5,49,1.3464,0.0133513,0.0584957,0.295065,0.32071
1e-05,0.2,0.15,0.5,50,1.3464,0.0133513,0.0584957,0.362124,0.18668
1e-05,0.2,0.15,0.5,51,1.3464,0.0133513,0.0584957,0.565041,0.123485
1e-05,0.2,0.15,0.5,52,1.3464,0.0133513,0.0584957,0.535601,0.21209
1e-05,0.2,0.15,0.5,53,1.3464,0.0133513,0.0584957,0.618503,0.146209
1e-05,0.2,0.15,0.5,54,1.3464,0.0133513,0.0584957,0.266275,0.304661
1e-05,0.2,0.15,0.5,55,1.3464,0.0133513,0.0584957,0.599635,0.171127
1e-05,0.2,0.15,0.5,56,1.3464,0.0133513,0.0584957,0.169889,0.381607
1e-05,0.2,0.15,0.5,57,1.3464,0.0133513,0.0584957,0.219489,0.330508
1e-05,0.2,0.15,0.5,58,1.3464,0.0133513,0.0584957,0.370907,0.233343
1e-05,0.2,0.15,0.5,59,1.3464,0.0133513,0.0584957,0.149206,0.418072
1e-05,0.2,0.15,0.5,60,1.3464,0.0133513,0.0584957,0.254975,0.345249
1e-05,0.2,0.15,0.5,61,1.3464,0.0133513,0.0584957,0.333139,0.286265
1e-05,0.2,0.15,0.5,62,1.3464,0.0133513,0.0584957,0.602789,0.143006
1e-05,0.2,0.15,0.5,63,1.3464,0.0133513,0.0584957,0.196216,0.319696
1e-05,0.2,0.15,0.5,64,1.3464,0.0133513,0.0584957,0.241506,0.333705
1e-05,0.2,0.15,0.5,65,1.3464,0.0133513,0.0584957,0.096235,0.433032
1e-05,0.2,0.15,0.5,66,1.3464,0.0133513,0.0584957,0.438884,0.21816
1e-05,0.2,0.15,0.5,67,1.3464,0.0133513,0.0584957,0.434834,0.203442
1e-05,0.2,0.15,0.5,68,1.3464,0.0133513,0.0584957,0.131435,0.423594
1e-05,0.2,0.15,0.5,69,1.3464,0.0133513,0.0584957,0.233294,0.354283
1e-05,0.2,0.15,0.5,70,1.3464,0.0133513,0.0584957,0.312562,0.294074
1e-05,0.2,0.15,0.5,71,1.3464,0.0133513,0.0584957,0.555317,0.167719
1e-05,0.2,0.15,0.5,72,1.3464,0.0133513,0.0584957,0.242765,0.371263
1e-05,0.2,0.15,0.5,73,1.3464,0.0133513,0.0584957,0.187225,0.409578
1e-05,0.2,0.15,0.5,74,1.3464,0.0133513,0.0584957,0.197139,0.392816
1e-05,0.2,0.15,0.5,75,1.3464,0.0133513,0.0584957,0.161178,0.396313
1e-05,0.2,0.15,0.5,76,1.3464,0.0133513,0.0584957,0.453131,0.258976
1e-05,0.2,0.15,0.5,77,1.3464,0.0133513,0.0584957,0.379727,0.285681
1e-05,0.2,0.15,0.5,78,1.3464,0.0133513,0.0584957,0.347574,0.289732
1e-05,0.2,0.15,0.5,79,1.3464,0.0133513,0.0584957,0.147764,0.420764
1e-05,0.2,0.15,0.5,80,1.3464,0.0133513,0.0584957,0.407828,0.203246
1e-05,0.2,0.15,0.5,81,1.3464,0.0133513,0.0584957,0.476034,0.218273
1e-05,0.2,0.15,0.5,82,1.3464,0.0133513,0.0584957,0.468041,0.20912
1e-05,0.2,0.15,0.5,83,1.3464,0.0133513,0.0584957,0.393826,0.242703
1e-05,0.2,0.15,0.5,84,1.3464,0.0133513,0.0584957,0.459582,0.21987
1e-05,0.2,0.15,0.5,85,1.3464,0.0133513,0.0584957,0.294082,0.307899
1e-05,0.2,0.15,0.5,86,1.3464,0.0133513,0.0584957,0.281563,0.314182
1e-05,0.2,0.15,0.5,87,1.3464,0.0133513,0.0584957,0.255239,0.340983
1e-05,0.2,0.15,0.5,88,1.3464,0.0133513,0.0584957,0.408854,0.263364
1e-05,0.2,0.15,0.5,89,1.3464,0.0133513,0.0584957,0.155918,0.384374
1e-05,0.2,0.15,0.5,90,1.3464,0.0133513,0.0584957,0.420629,0.210956
1e-05,0.2,0.15,0.5,91,1.3464,0.0133513,0.0584957,0.33912,0.287188
1e-05,0.2,0.15,0.5,92,1.3464,0.0133513,0.0584957,0.186618,0.37911
1e-05,0.2,0.15,0.5,93,1.3464,0.0133513,0.0584957,0.0872011,0.463282
1e-05,0.2,0.15,0.5,94,1.3464,0.0133513,0.0584957,0.392463,0.253492
1e-05,0.2,0.15,0.5,95,1.3464,0.0133513,0.0584957,0.227098,0.319686
1e-05,0.2,0.15,0.5,96,1.3464,0.0133513,0.0584957,0.354849,0.249027
1e-05,0.2,0.15,0.5,97,1.3464,0.0133513,0.0584957,0.455986,0.206535
1e-05,0.2,0.15,0.5,98,1.3464,0.0133513,0.0584957,0.225137,0.360848
1e-05,0.2,0.15,0.5,99,1.3464,0.0133513,0.0584957,0.314155,0.281322
1e-05,0.2,0.15,0.5,100,1.3464,0.0133513,0.0584957,0.613454,0.0972621
1e-05,0.2,0.15,0.5,1,1.4212,0.00894254,0.0593298,0.351012,0.252222
1e-05,0.2,0.15,0.5,2,1.4212,0.00894254,0.0593298,0.300434,0.290432
1e-05,0.2,0.15,0.5,3,1.4212,0.00894254,0.0593298,0.191807,0.389697
1e-05,0.2,0.15,0.5,4,1.4212,0.00894254,0.0593298,0.49595,0.191088
1e-05,0.2,0.15,0.5,5,1.4212,0.00894254,0.0593298,0.216715,0.347026
1e-05,0.2,0.15,0.5,6,1.4212,0.00894254,0.0593298,0.300233,0.339246
1e-05,0.2,0.15,0.5,7,1.4212,0.00894254,0.0593298,0.0556152,0.476171
1e-05,0.2,0.15,0.5,8,1.4212,0.00894254,0.0593298,0.197825,0.365841
1e-05,0.2,0.15,0.5,9,1.4212,0.00894254,0.0593298,0.13077,0.427102
1e-05,0.2,0.15,0.5,10,1.4212,0.00894254,0.0593298,0.140288,0.396855
1e-05,0.2,0.15,0.5,11,1.4212,0.00894254,0.0593298,0.224028,0.334352
1e-05,0.2,0.15,0.5,12,1.4212,0.00894254,0.0593298,0.162683,0.34413
1e-05,0.2,0.15,0.5,13,1.4212,0.00894254,0.0593298,0.491879,0.187998
1e-05,0.2,0.15,0.5,14,1.4212,0.00894254,0.0593298,0.175033,0.393266
1e-05,0.2,0.15,0.5,15,1.4212,0.00894254,0.0593298,0.397106,0.24595
1e-05,0.2,0.15,0.5,16,1.4212,0.00894254,0.0593298,0.431612,0.220475
1e-05,0.2,0.15,0.5,17,1.4212,0.00894254,0.0593298,0.235942,0.358727
1e-05,0.2,0.15,0.5,18,1.4212,0.00894254,0.0593298,0.186059,0.388968
1e-05,0.2,0.15,0.5,19,1.4212,0.00894254,0.0593298,0.319889,0.298692
1e-05,0.2,0.15,0.5,20,1.4212,0.00894254,0.0593298,0.081105,0.444952
1e-05,0.2,0.15,0.5,21,1.4212,0.00894254,0.0593298,0.300898,0.317159
1e-05,0.2,0.15,0.5,22,1.4212,0.00894254,0.0593298,0.155763,0.406071
1e-05,0.2,0.15,0.5,23,1.4212,0.00894254,0.0593298,0.172809,0.379694
1e-05,0.2,0.15,0.5,24,1.4212,0.00894254,0.0593298,0.275876,0.346437
1e-05,0.2,0.15,0.5,25,1.4212,0.00894254,0.0593298,0.206706,0.362232
1e-05,0.2,0.15,0.5,26,1.4212,0.00894254,0.0593298,0.121108,0.434192
1e-05,0.2,0.15,0.5,27,1.4212,0.00894254,0.0593298,0.382385,0.251274
1e-05,0.2,0.15,0.5,28,1.4212,0.00894254,0.0593298,0.21893,0.360209
1e-05,0.2,0.15,0.5,29,1.4212,0.00894254,0.0593298,0.204747,0.372214
1e-05,0.2,0.15,0.5,30,1.4212,0.00894254,0.0593298,0.371735,0.288089
1e-05,0.2,0.15,0.5,31,1.4212,0.00894254,0.0593298,0.245597,0.337041
1e-05,0.2,0.15,0.5,32,1.4212,0.00894254,0.0593298,0.286693,0.339761
1e-05,0.2,0.15,0.5,33,1.4212,0.00894254,0.0593298,0.24048,0.336396
1e-05,0.2,0.15,0.5,34,1.4212,0.00894254,0.0593298,0.328574,0.300354
1e-05,0.2,0.15,0.5,35,1.4212,0.00894254,0.0593298,0.131349,0.423248
1e-05,0.2,0.15,0.5,36,1.4212,0.00894254,0.0593298,0.3075,0.29106
1e-05,0.2,0.15,0.5,37,1.4212,0.00894254,0.0593298,0.114362,0.438692
1e-05,0.2,0.15,0.5,38,1.4212,0.00894254,0.0593298,0.232529,0.348342
1e-05,0.2,0.15,0.5,39,1.4212,0.00894254,0.0593298,0.372081,0.247315
1e-05,0.2,0.15,0.5,40,1.4212,0.00894254,0.0593298,0.263619,0.328262
1e-05,0.2,0.15,0.5,41,1.4212,0.00894254,0.0593298,0.224644,0.39046
1e-05,0.2,0.15,0.5,42,1.4212,0.00894254,0.0593298,0.156871,0.406424
1e-05,0.2,0.15,0.5,43,1.4212,0.00894254,0.0593298,0.163164,0.412902
1e-05,0.2,0.15,0.5,44,1.4212,0.00894254,0.0593298,0.33804,0.350646
1e-05,0.2,0.15,0.5,45,1.4212,0.00894254,0.0593298,0.305151,0.300915
1e-05,0.2,0.15,0.5,46,1.4212,0.00894254,0.0593298,0.310014,0.262015
1e-05,0.2,0.15,0.5,47,1.4212,0.00894254,0.0593298,0.247094,0.384358
1e-05,0.2,0.15,0.5,48,1.4212,0.00894254,0.0593298,0.121527,0.444281
1e-05,0.2,0.15,0.5,49,1.4212,0.00894254,0.0593298,0.276739,0.343004
1e-05,0.2,0.15,0.5,50,1.4212,0.00894254,0.0593298,0.442081,0.250373
1e-05,0.2,0.15,0.5,51,1.4212,0.00894254,0.0593298,0.182077,0.409512
1e-05,0.2,0.15,0.5,52,1.4212,0.00894254,0.0593298,0.246865,0.350599
1e-05,0.2,0.15,0.5,53,1.4212,0.00894254,0.0593298,0.444273,0.211473
1e-05,0.2,0.15,0.5,54,1.4212,0.00894254,0.0593298,0.218396,0.347163
1e-05,0.2,0.15,0.5,55,1.4212,0.00894254,0.0593298,0.113631,0.460692
1e-05,0.2,0.15,0.5,56,1.4212,0.00894254,0.0593298,0.213896,0.329767
1e-05,0.2,0.15,0.5,57,1.4212,0.00894254,0.0593298,0.251316,0.31261
1e-05,0.2,0.15,0.5,58,1.4212,0.00894254,0.0593298,0.206113,0.374989
1e-05,0.2,0.15,0.5,59,1.4212,0.00894254,0.0593298,0.153134,0.4059
1e-05,0.2,0.15,0.5,60,1.4212,0.00894254,0.0593298,0.344682,0.31463
1e-05,0.2,0.15,0.5,61,1.4212,0.00894254,0.0593298,0.315233,0.309456
1e-05,0.2,0.15,0.5,62,1.4212,0.00894254,0.0593298,0.121878,0.410879
1e-05,0.2,0.15,0.5,63,1.4212,0.00894254,0.0593298,0.435892,0.274332
1e-05,0.2,0.15,0.5,64,1.4212,0.00894254,0.0593298,0.128486,0.423463
1e-05,0.2,0.15,0.5,65,1.4212,0.00894254,0.0593298,0.278353,0.289684
1e-05,0.2,0.15,0.5,66,1.4212,0.00894254,0.0593298,0.237826,0.393004
1e-05,0.2,0.15,0.5,67,1.4212,0.00894254,0.0593298,0.237915,0.300418
1e-05,0.2,0.15,0.5,68,1.4212,0.00894254,0.0593298,0.0653236,0.481051
1e-05,0.2,0.15,0.5,69,1.4212,0.00894254,0.0593298,0.550431,0.138688
1e-05,0.2,0.15,0.5,70,1.4212,0.00894254,0.0593298,0.419155,0.284789
1e-05,0.2,0.15,0.5,71,1.4212,0.00894254,0.0593298,0.162878,0.421404
1e-05,0.2,0.15,0.5,72,1.4212,0.00894254,0.0593298,0.401212,0.257792
1e-05,0.2,0.15,0.5,73,1.4212,0.00894254,0.0593298,0.300123,0.318548
1e-05,0.2,0.15,0.5,74,1.4212,0.00894254,0.0593298,0.325934,0.285679
1e-05,0.2,0.15,0.5,75,1.4212,0.00894254,0.0593298,0.241162,0.317469
1e-05,0.2,0.15,0.5,76,1.4212,0.00894254,0.0593298,0.145559,0.420522
1e-05,0.2,0.15,0.5,77,1.4212,0.00894254,0.0593298,0.219591,0.368536
1e-05,0.2,0.15,0.5,78,1.4212,0.00894254,0.0593298,0.0716302,0.460281
1e-05,0.2,0.15,0.5,79,1.4212,0.00894254,0.0593298,0.153862,0.397129
1e-05,0.2,0.15,0.5,80,1.4212,0.00894254,0.0593298,0.178301,0.376664
1e-05,0.2,0.15,0.5,81,1.4212,0.00894254,0.0593298,0.248014,0.361488
1e-05,0.2,0.15,0.5,82,1.4212,0.00894254,0.0593298,0.220089,0.344747
1e-05,0.2,0.15,0.5,83,1.4212,0.00894254,0.0593298,0.526088,0.149979
1e-05,0.2,0.15,0.5,84,1.4212,0.00894254,0.0593298,0.533906,0.176702
1e-05,0.2,0.15,0.5,85,1.4212,0.00894254,0.0593298,0.208107,0.351687
1e-05,0.2,0.15,0.5,86,1.4212,0.00894254,0.0593298,0.231254,0.375563
1e-05,0.2,0.15,0.5,87,1.4212,0.00894254,0.0593298,0.63324,0.134411
1e-05,0.2,0.15,0.5,88,1.4212,0.00894254,0.0593298,0.358842,0.31163
1e-05,0.2,0.15,0.5,89,1.4212,0.00894254,0.0593298,0.357307,0.289561
1e-05,0.2,0.15,0.5,90,1.4212,0.00894254,0.0593298,0.35226,0.286016
1e-05,0.2,0.15,0.5,91,1.4212,0.00894254,0.0593298,0.274914,0.310954
1e-05,0.2,0.15,0.5,92,1.4212,0.00894254,0.0593298,0.285937,0.298849
1e-05,0.2,0.15,0.5,93,1.4212,0.00894254,0.0593298,0.152325,0.403667
1e-05,0.2,0.15,0.5,94,1.4212,0.00894254,0.0593298,0.308015,0.345871
1e-05,0.2,0.15,0.5,95,1.4212,0.00894254,0.0593298,0.369542,0.294878
1e-05,0.2,0.15,0.5,96,1.4212,0.00894254,0.0593298,0.426534,0.274399
1e-05,0.2,0.15,0.5,97,1.4212,0.00894254,0.0593298,0.355149,0.282662
1e-05,0.2,0.15,0.5,98,1.4212,0.00894254,0.0593298,0.180441,0.377298
1e-05,0.2,0.15,0.5,99,1.4212,0.00894254,0.0593298,0.231858,0.382902
1e-05,0.2,0.15,0.5,100,1.4212,0.00894254,0.0593298,0.212139,0.376059
1e-05,0.2,0.15,0.5,1,1.496,0.00448381,0.0598322,0.172425,0.407621
1e-05,0.2,0.15,0.5,2,1.496,0.00448381,0.0598322,0.0460392,0.492529
1e-05,0.2,0.15,0.5,3,1.496,0.00448381,0.0598322,0.10553,0.450891
1e-05,0.2,0.15,0.5,4,1.496,0.00448381,0.0598322,0.14679,0.440538
1e-05,0.2,0.15,0.5,5,1.496,0.00448381,0.0598322,0.162083,0.419531
1e-05,0.2,0.15,0.5,6,1.496,0.00448381,0.0598322,0.168987,0.407105
1e-05,0.2,0.15,0.5,7,1.496,0.00448381,0.0598322,0.072932,0.456174
1e-05,0.2,0.15,0.5,8,1.496,0.00448381,0.0598322,0.120253,0.471456
1e-05,0.2,0.15,0.5,9,1.496,0.00448381,0.0598322,0.140163,0.433359
1e-05,0.2,0.15,0.5,10,1.496,0.00448381,0.0598322,0.125173,0.428612
1e-05,0.2,0.15,0.5,11,1.496,0.00448381,0.0598322,0.220282,0.368336
1e-05,0.2,0.15,0.5,12,1.496,0.00448381,0.0598322,0.104246,0.422715
1e-05,0.2,0.15,0.5,13,1.496,0.00448381,0.0598322,0.0653918,0.487692
1e-05,0.2,0.15,0.5,14,1.496,0.00448381,0.0598322,0.060743,0.491969
1e-05,0.2,0.15,0.5,15,1.496,0.00448381,0.0598322,0.0496171,0.485159
1e-05,0.2,0.15,0.5,16,1.496,0.00448381,0.0598322,0.0908785,0.461078
1e-05,0.2,0.15,0.5,17,1.496,0.00448381,0.0598322,0.138661,0.424972
1e-05,0.2,0.15,0.5,18,1.496,0.00448381,0.0598322,0.189789,0.382464
1e-05,0.2,0.15,0.5,19,1.496,0.00448381,0.0598322,0.18053,0.386709
1e-05,0.2,0.15,0.5,20,1.496,0.00448381,0.0598322,0.164072,0.386524
1e-05,0.2,0.15,0.5,21,1.496,0.00448381,0.0598322,0.167146,0.41645
1e-05,0.2,0.15,0.5,22,1.496,0.00448381,0.0598322,0.0893456,0.455389
1e-05,0.2,0.15,0.5,23,1.496,0.00448381,0.0598322,0.152072,0.397371
1e-05,0.2,0.15,0.5,24,1.496,0.00448381,0.0598322,0.219456,0.357235
1e-05,0.2,0.15,0.5,25,1.496,0.00448381,0.0598322,0.0666854,0.481194
1e-05,0.2,0.15,0.5,26,1.496,0.00448381,0.0598322,0.0833627,0.451299
1e-05,0.2,0.15,0.5,27,1.496,0.00448381,0.0598322,0.0722708,0.478418
1e-05,0.2,0.15,0.5,28,1.496,0.00448381,0.0598322,0.0578785,0.483913
1e-05,0.2,0.15,0.5,29,1.496,0.00448381,0.0598322,0.0552083,0.488014
1e-05,0.2,0.15,0.5,30,1.496,0.00448381,0.0598322,0.047873,0.47258
1e-05,0.2,0.15,0.5,31,1.496,0.00448381,0.0598322,0.192566,0.37409
1e-05,0.2,0.15,0.5,32,1.496,0.00448381,0.0598322,0.192082,0.387382
1e-05,0.2,0.15,0.5,33,1.496,0.00448381,0.0598322,0.0847132,0.472906
1e-05,0.2,0.15,0.5,34,1.496,0.00448381,0.0598322,0.139153,0.443176
1e-05,0.2,0.15,0.5,35,1.496,0.00448381,0.0598322,0.203467,0.403469
1e-05,0.2,0.15,0.5,36,1.496,0.00448381,0.0598322,0.203927,0.377378
1e-05,0.2,0.15,0.5,37,1.496,0.00448381,0.0598322,0.257253,0.332563
1e-05,0.2,0.15,0.5,38,1.496,0.00448381,0.0598322,0.0570476,0.486836
1e-05,0.2,0.15,0.5,39,1.496,0.00448381,0.0598322,0.159418,0.428485
1e-05,0.2,0.15,0.5,40,1.496,0.00448381,0.0598322,0.254994,0.36521
1e-05,0.2,0.15,0.5,41,1.496,0.00448381,0.0598322,0.0484343,0.484598
1e-05,0.2,0.15,0.5,42,1.496,0.00448381,0.0598322,0.130032,0.439838
1e-05,0.2,0.15,0.5,43,1.496,0.00448381,0.0598322,0.118689,0.433224
1e-05,0.2,0.15,0.5,44,1.496,0.00448381,0.0598322,0.172689,0.42417
1e-05,0.2,0.15,0.5,45,1.496,0.00448381,0.0598322,0.192959,0.387766
1e-05,0.2,0.15,0.5,46,1.496,0.00448381,0.0598322,0.264558,0.326758
1e-05,0.2,0.15,0.5,47,1.496,0.00448381,0.0598322,0.0668606,0.478999
1e-05,0.2,0.15,0.5,48,1.496,0.00448381,0.0598322,0.0996282,0.45871
1e-05,0.2,0.15,0.5,49,1.496,0.00448381,0.0598322,0.170197,0.398496
1e-05,0.2,0.15,0.5,50,1.496,0.00448381,0.0598322,0.181102,0.378525
1e-05,0.2,0.15,0.5,51,1.496,0.00448381,0.0598322,0.0632548,0.489609
1e-05,0.2,0.15,0.5,52,1.496,0.00448381,0.0598322,0.116524,0.460344
1e-05,0.2,0.15,0.5,53,1.496,0.00448381,0.0598322,0.104913,0.457958
1e-05,0.2,0.15,0.5,54,1.496,0.00448381,0.0598322,0.161735,0.390548
1e-05,0.2,0.15,0.5,55,1.496,0.00448381,0.0598322,0.106433,0.444284
1e-05,0.2,0.15,0.5,56,1.496,0.00448381,0.0598322,0.211015,0.390727
1e-05,0.2,0.15,0.5,57,1.496,0.00448381,0.0598322,0.044058,0.489262
1e-05,0.2,0.15,0.5,58,1.496,0.00448381,0.0598322,0.121282,0.441137
1e-05,0.2,0.15,0.5,59,1.496,0.00448381,0.0598322,0.253608,0.36901
1e-05,0.2,0.15,0.5,60,1.496,0.00448381,0.0598322,0.152164,0.420233
1e-05,0.2,0.15,0.5,61,1.496,0.00448381,0.0598322,0.0513245,0.481439
1e-05,0.2,0.15,0.5,62,1.496,0.00448381,0.0598322,0.260121,0.354345
1e-05,0.2,0.15,0.5,63,1.496,0.00448381,0.0598322,0.0647716,0.472996
1e-05,0.2,0.15,0.5,64,1.496,0.00448381,0.0598322,0.111132,0.433405
1e-05,0.2,0.15,0.5,65,1.496,0.00448381,0.0598322,0.153841,0.433448
1e-05,0.2,0.15,0.5,66,1.496,0.00448381,0.0598322,0.0874484,0.459122
1e-05,0.2,0.15,0.5,67,1.496,0.00448381,0.0598322,0.141066,0.441306
1e-05,0.2,0.15,0.5,68,1.496,0.00448381,0.0598322,0.151978,0.422419
1e-05,0.2,0.15,0.5,69,1.496,0.00448381,0.0598322,0.118172,0.455176
1e-05,0.2,0.15,0.5,70,1.496,0.00448381,0.0598322,0.230212,0.397797
1e-05,0.2,0.15,0.5,71,1.496,0.00448381,0.0598322,0.198201,0.383217
1e-05,0.2,0.15,0.5,72,1.496,0.00448381,0.0598322,0.0984617,0.462194
1e-05,0.2,0.15,0.5,73,1.496,0.00448381,0.0598322,0.118904,0.432361
1e-05,0.2,0.15,0.5,74,1.496,0.00448381,0.0598322,0.0750633,0.476203
1e-05,0.2,0.15,0.5,75,1.496,0.00448381,0.0598322,0.0703416,0.483284
1e-05,0.2,0.15,0.5,76,1.496,0.00448381,0.0598322,0.131199,0.396844
1e-05,0.2,0.15,0.5,77,1.496,0.00448381,0.0598322,0.210743,0.362274
1e-05,0.2,0.15,0.5,78,1.496,0.00448381,0.0598322,0.293499,0.345658
1e-05,0.2,0.15,0.5,79,1.496,0.00448381,0.0598322,0.237443,0.361494
1e-05,0.2,0.15,0.5,80,1.496,0.00448381,0.0598322,0.143085,0.426508
1e-05,0.2,0.15,0.5,81,1.496,0.00448381,0.0598322,0.0782477,0.491966
1e-05,0.2,0.15,0.5,82,1.496,0.00448381,0.0598322,0.378773,0.254661
1e-05,0.2,0.15,0.5,83,1.496,0.00448381,0.0598322,0.0948817,0.436751
1e-05,0.2,0.15,0.5,84,1.496,0.00448381,0.0598322,0.0645412,0.484742
1e-05,0.2,0.15,0.5,85,1.496,0.00448381,0.0598322,0.159198,0.418101
1e-05,0.2,0.15,0.5,86,1.496,0.00448381,0.0598322,0.0330577,0.502793
1e-05,0.2,0.15,0.5,87,1.496,0.00448381,0.0598322,0.116926,0.433625
1e-05,0.2,0.15,0.5,88,1.496,0.00448381,0.0598322,0.275366,0.337694
1e-05,0.2,0.15,0.5,89,1.496,0.00448381,0.0598322,0.123313,0.430545
1e-05,0.2,0.15,0.5,90,1.496,0.00448381,0.0598322,0.0561704,0.493703
1e-05,0.2,0.15,0.5,91,1.496,0.00448381,0.0598322,0.304478,0.327708
1e-05,0.2,0.15,0.5,92,1.496,0.00448381,0.0598322,0.0791618,0.457716
1e-05,0.2,0.15,0.5,93,1.496,0.00448381,0.0598322,0.102318,0.434173
1e-05,0.2,0.15,0.5,94,1.496,0.00448381,0.0598322,0.0956712,0.449113
1e-05,0.2,0.15,0.5,95,1.496,0.00448381,0.0598322,0.0968504,0.429786
1e-05,0.2,0.15,0.5,96,1.496,0.00448381,0.0598322,0.155867,0.436634
1e-05,0.2,0.15,0.5,97,1.496,0.00448381,0.0598322,0.102963,0.443384
1e-05,0.2,0.15,0.5,98,1.496,0.00448381,0.0598322,0.329883,0.337324
1e-05,0.2,0.15,0.5,99,1.496,0.00448381,0.0598322,0.236957,0.375959
1e-05,0.2,0.15,0.5,100,1.496,0.00448381,0.0598322,0.0855971,0.466286
1e-05,0.25,0.15,0.5,1,0.0747998,0.0598322,0.00448381,0.765765,0.00467667
1e-05,0.25,0.15,0.5,2,0.0747998,0.0598322,0.00448381,0.803066,0.00649345
1e-05,0.25,0.15,0.5,3,0.0747998,0.0598322,0.00448381,0.832868,0.00802186
1e-05,0.25,0.15,0.5,4,0.0747998,0.0598322,0.00448381,0.833155,0.00850051
1e-05,0.25,0.15,0.5,5,0.0747998,0.0598322,0.00448381,0.726466,0.00399084
1e-05,0.25,0.15,0.5,6,0.0747998,0.0598322,0.00448381,0.824964,0.00408222
1e-05,0.25,0.15,0.5,7,0.0747998,0.0598322,0.00448381,0.847288,0.00652019
1e-05,0.25,0.15,0.5,8,0.0747998,0.0598322,0.00448381,0.814723,0.00469043
1e-05,0.25,0.15,0.5,9,0.0747998,0.0598322,0.00448381,0.844533,0.002687
1e-05,0.25,0.15,0.5,10,0.0747998,0.0598322,0.00448381,0.765866,0.0103757
1e-05,0.25,0.15,0.5,11,0.0747998,0.0598322,0.00448381,0.782807,0.00239093
1e-05,0.25,0.15,0.5,12,0.0747998,0.0598322,0.00448381,0.803006,0.00338299
