dt,beta,g,tau,trial,initMacro,initCoral,initTurf,macroalgae,coral,turf,lgMacro,lgCoral,lgTurf
0.000100,0.100000,0.300000,0.500000,3826,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3827,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3828,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3829,0.282636,0.249101,0.468264,0.689736,0.000377,0.309887,0.650934,0.000163,0.348903
0.000100,0.100000,0.300000,0.500000,3830,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3831,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3832,0.282636,0.249101,0.468264,0.517935,0.017372,0.464693,0.593721,0.000406,0.405873
0.000100,0.100000,0.300000,0.500000,3833,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3834,0.282636,0.249101,0.468264,0.616246,0.000248,0.383506,0.625009,0.000132,0.374859
0.000100,0.100000,0.300000,0.500000,3835,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3836,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3837,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3838,0.282636,0.249101,0.468264,0.632864,0.000176,0.366960,0.631002,0.000073,0.368926
0.000100,0.100000,0.300000,0.500000,3839,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3840,0.282636,0.249101,0.468264,0.641020,0.000497,0.358482,0.634044,0.000187,0.365769
0.000100,0.100000,0.300000,0.500000,3841,0.282636,0.249101,0.468264,0.709644,0.000265,0.290091,0.657448,0.000122,0.342429
0.000100,0.100000,0.300000,0.500000,3842,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3843,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3844,0.282636,0.249101,0.468264,0.605765,0.000002,0.394233,0.620943,0.000005,0.379052
0.000100,0.100000,0.300000,0.500000,3845,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3846,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3847,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000001,0.559997,0.440002
0.000100,0.100000,0.300000,0.500000,3848,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3849,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3850,0.282636,0.249101,0.468264,0.545949,0.000001,0.454050,0.596695,0.000003,0.403302
0.000100,0.100000,0.300000,0.500000,3851,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3852,0.282636,0.249101,0.468264,0.700543,0.002971,0.296486,0.655705,0.000377,0.343918
0.000100,0.100000,0.300000,0.500000,3853,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3854,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3855,0.282636,0.249101,0.468264,0.606646,0.000010,0.393343,0.621110,0.000020,0.378870
0.000100,0.100000,0.300000,0.500000,3856,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3857,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3858,0.282636,0.249101,0.468264,0.579783,0.000162,0.420055,0.610867,0.000087,0.389046
0.000100,0.100000,0.300000,0.500000,3859,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3860,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3861,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3862,0.282636,0.249101,0.468264,0.000001,0.559997,0.440003,0.631489,0.000505,0.368006
0.000100,0.100000,0.300000,0.500000,3863,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3864,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3865,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3866,0.282636,0.249101,0.468264,0.574090,0.001555,0.424355,0.608780,0.000214,0.391006
0.000100,0.100000,0.300000,0.500000,3867,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3868,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3869,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3870,0.282636,0.249101,0.468264,0.703420,0.000047,0.296532,0.655360,0.000031,0.344609
0.000100,0.100000,0.300000,0.500000,3871,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3872,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3873,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3874,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3875,0.282636,0.249101,0.468264,0.603912,0.002713,0.393374,0.621673,0.000295,0.378032
0.000100,0.100000,0.300000,0.500000,3876,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3877,0.282636,0.249101,0.468264,0.575449,0.000021,0.424530,0.608902,0.000017,0.391082
0.000100,0.100000,0.300000,0.500000,3878,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3879,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3880,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3881,0.282636,0.249101,0.468264,0.504583,0.000085,0.495331,0.577312,0.000042,0.422646
0.000100,0.100000,0.300000,0.500000,3882,0.282636,0.249101,0.468264,0.702822,0.000268,0.296910,0.654964,0.000087,0.344950
0.000100,0.100000,0.300000,0.500000,3883,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3884,0.282636,0.249101,0.468264,0.694068,0.001300,0.304632,0.653010,0.000348,0.346642
0.000100,0.100000,0.300000,0.500000,3885,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3886,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3887,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3888,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3889,0.282636,0.249101,0.468264,0.614263,0.000109,0.385627,0.624150,0.000080,0.375771
0.000100,0.100000,0.300000,0.500000,3890,0.282636,0.249101,0.468264,0.597265,0.001287,0.401448,0.618883,0.000209,0.380908
0.000100,0.100000,0.300000,0.500000,3891,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3892,0.282636,0.249101,0.468264,0.611122,0.004318,0.384560,0.625251,0.000424,0.374326
0.000100,0.100000,0.300000,0.500000,3893,0.282636,0.249101,0.468264,0.625715,0.000015,0.374270,0.628372,0.000018,0.371609
0.000100,0.100000,0.300000,0.500000,3894,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.594461,0.001789,0.403750
0.000100,0.100000,0.300000,0.500000,3895,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3896,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3897,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3898,0.282636,0.249101,0.468264,0.560913,0.000032,0.439055,0.602692,0.000027,0.397281
0.000100,0.100000,0.300000,0.500000,3899,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3900,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3901,0.282636,0.249101,0.468264,0.726195,0.000166,0.273639,0.662379,0.000063,0.337558
0.000100,0.100000,0.300000,0.500000,3902,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3903,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3904,0.282636,0.249101,0.468264,0.619068,0.000011,0.380921,0.625929,0.000009,0.374062
0.000100,0.100000,0.300000,0.500000,3905,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3906,0.282636,0.249101,0.468264,0.582017,0.000022,0.417961,0.611339,0.000026,0.388635
0.000100,0.100000,0.300000,0.500000,3907,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3908,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3909,0.282636,0.249101,0.468264,0.751149,0.000032,0.248819,0.670193,0.000031,0.329776
0.000100,0.100000,0.300000,0.500000,3910,0.282636,0.249101,0.468264,0.575700,0.000039,0.424261,0.609643,0.000027,0.390330
0.000100,0.100000,0.300000,0.500000,3911,0.282636,0.249101,0.468264,0.638626,0.000002,0.361372,0.633047,0.000008,0.366944
0.000100,0.100000,0.300000,0.500000,3912,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3913,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3914,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3915,0.282636,0.249101,0.468264,0.501720,0.000014,0.498266,0.576072,0.000026,0.423902
0.000100,0.100000,0.300000,0.500000,3916,0.282636,0.249101,0.468264,0.670730,0.000007,0.329263,0.644755,0.000011,0.355234
0.000100,0.100000,0.300000,0.500000,3917,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3918,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3919,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3920,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3921,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3922,0.282636,0.249101,0.468264,0.592463,0.000004,0.407532,0.615998,0.000006,0.383996
0.000100,0.100000,0.300000,0.500000,3923,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3924,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3925,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3926,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3927,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3928,0.282636,0.249101,0.468264,0.571950,0.000080,0.427970,0.607568,0.000052,0.392380
0.000100,0.100000,0.300000,0.500000,3929,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3930,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3931,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3932,0.282636,0.249101,0.468264,0.000000,0.559999,0.440001,0.651731,0.001086,0.347183
0.000100,0.100000,0.300000,0.500000,3933,0.282636,0.249101,0.468264,0.667401,0.000002,0.332597,0.643673,0.000005,0.356322
0.000100,0.100000,0.300000,0.500000,3934,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3935,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3936,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000169,0.558976,0.440855
0.000100,0.100000,0.300000,0.500000,3937,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3938,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3939,0.282636,0.249101,0.468264,0.619716,0.000284,0.380001,0.626257,0.000077,0.373666
0.000100,0.100000,0.300000,0.500000,3940,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3941,0.282636,0.249101,0.468264,0.667087,0.000570,0.332343,0.643133,0.000224,0.356643
0.000100,0.100000,0.300000,0.500000,3942,0.282636,0.249101,0.468264,0.617278,0.000555,0.382167,0.625949,0.000177,0.373874
0.000100,0.100000,0.300000,0.500000,3943,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3944,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3945,0.282636,0.249101,0.468264,0.675196,0.000118,0.324685,0.646219,0.000112,0.353670
0.000100,0.100000,0.300000,0.500000,3946,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3947,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3948,0.282636,0.249101,0.468264,0.602957,0.000109,0.396934,0.619826,0.000082,0.380092
0.000100,0.100000,0.300000,0.500000,3949,0.282636,0.249101,0.468264,0.682739,0.000136,0.317124,0.648679,0.000069,0.351251
0.000100,0.100000,0.300000,0.500000,3950,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3951,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3952,0.282636,0.249101,0.468264,0.683021,0.000467,0.316511,0.648759,0.000179,0.351062
0.000100,0.100000,0.300000,0.500000,3953,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3954,0.282636,0.249101,0.468264,0.507744,0.005778,0.486478,0.581840,0.000424,0.417736
0.000100,0.100000,0.300000,0.500000,3955,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3956,0.282636,0.249101,0.468264,0.660119,0.000039,0.339841,0.640798,0.000045,0.359157
0.000100,0.100000,0.300000,0.500000,3957,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3958,0.282636,0.249101,0.468264,0.656682,0.000019,0.343299,0.639555,0.000031,0.360414
0.000100,0.100000,0.300000,0.500000,3959,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3960,0.282636,0.249101,0.468264,0.571229,0.000006,0.428765,0.607250,0.000009,0.392740
0.000100,0.100000,0.300000,0.500000,3961,0.282636,0.249101,0.468264,0.590070,0.000030,0.409901,0.614861,0.000041,0.385098
0.000100,0.100000,0.300000,0.500000,3962,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3963,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3964,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3965,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3966,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3967,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3968,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3969,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3970,0.282636,0.249101,0.468264,0.653766,0.000024,0.346210,0.638831,0.000026,0.361143
0.000100,0.100000,0.300000,0.500000,3971,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3972,0.282636,0.249101,0.468264,0.602728,0.000039,0.397233,0.619591,0.000050,0.380359
0.000100,0.100000,0.300000,0.500000,3973,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3974,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3975,0.282636,0.249101,0.468264,0.595101,0.000034,0.404865,0.617150,0.000063,0.382787
0.000100,0.100000,0.300000,0.500000,3976,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.682425,0.004590,0.312984
0.000100,0.100000,0.300000,0.500000,3977,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3978,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3979,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.600122,0.001316,0.398562
0.000100,0.100000,0.300000,0.500000,3980,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3981,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3982,0.282636,0.249101,0.468264,0.567408,0.004214,0.428378,0.607186,0.000513,0.392300
0.000100,0.100000,0.300000,0.500000,3983,0.282636,0.249101,0.468264,0.715814,0.000026,0.284160,0.659206,0.000016,0.340778
0.000100,0.100000,0.300000,0.500000,3984,0.282636,0.249101,0.468264,0.627228,0.000302,0.372469,0.629044,0.000125,0.370831
0.000100,0.100000,0.300000,0.500000,3985,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3986,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3987,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.597981,0.023626,0.378393
0.000100,0.100000,0.300000,0.500000,3988,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3989,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3990,0.282636,0.249101,0.468264,0.674639,0.000024,0.325337,0.645955,0.000033,0.354012
0.000100,0.100000,0.300000,0.500000,3991,0.282636,0.249101,0.468264,0.706394,0.001755,0.291851,0.657506,0.000307,0.342187
0.000100,0.100000,0.300000,0.500000,3992,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3993,0.282636,0.249101,0.468264,0.550391,0.000003,0.449605,0.598499,0.000014,0.401487
0.000100,0.100000,0.300000,0.500000,3994,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3995,0.282636,0.249101,0.468264,0.679838,0.000043,0.320118,0.647616,0.000037,0.352348
0.000100,0.100000,0.300000,0.500000,3996,0.282636,0.249101,0.468264,0.668374,0.000035,0.331591,0.643997,0.000029,0.355975
0.000100,0.100000,0.300000,0.500000,3997,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3998,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,3999,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4000,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000418,0.558066,0.441516
0.000100,0.100000,0.300000,0.500000,4001,0.282636,0.249101,0.468264,0.630154,0.000024,0.369821,0.630351,0.000023,0.369625
0.000100,0.100000,0.300000,0.500000,4002,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4003,0.282636,0.249101,0.468264,0.639090,0.000013,0.360897,0.633232,0.000036,0.366732
0.000100,0.100000,0.300000,0.500000,4004,0.282636,0.249101,0.468264,0.527719,0.000117,0.472164,0.588230,0.000058,0.411712
0.000100,0.100000,0.300000,0.500000,4005,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4006,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4007,0.282636,0.249101,0.468264,0.587153,0.000624,0.412223,0.613841,0.000236,0.385923
0.000100,0.100000,0.300000,0.500000,4008,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4009,0.282636,0.249101,0.468264,0.713890,0.002444,0.283666,0.659735,0.000243,0.340022
0.000100,0.100000,0.300000,0.500000,4010,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.559999,0.440001
0.000100,0.100000,0.300000,0.500000,4011,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4012,0.282636,0.249101,0.468264,0.660711,0.000042,0.339248,0.641075,0.000032,0.358893
0.000100,0.100000,0.300000,0.500000,4013,0.282636,0.249101,0.468264,0.545741,0.000060,0.454199,0.596347,0.000042,0.403612
0.000100,0.100000,0.300000,0.500000,4014,0.282636,0.249101,0.468264,0.660590,0.000081,0.339329,0.641410,0.000040,0.358550
0.000100,0.100000,0.300000,0.500000,4015,0.282636,0.249101,0.468264,0.000007,0.559975,0.440018,0.636750,0.000872,0.362378
0.000100,0.100000,0.300000,0.500000,4016,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4017,0.282636,0.249101,0.468264,0.649896,0.000020,0.350084,0.637205,0.000021,0.362774
0.000100,0.100000,0.300000,0.500000,4018,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4019,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4020,0.282636,0.249101,0.468264,0.540415,0.000014,0.459571,0.594072,0.000032,0.405895
0.000100,0.100000,0.300000,0.500000,4021,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4022,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4023,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4024,0.282636,0.249101,0.468264,0.596049,0.000388,0.403564,0.617489,0.000113,0.382397
0.000100,0.100000,0.300000,0.500000,4025,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000024,0.559892,0.440084
0.000100,0.100000,0.300000,0.500000,4026,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.635212,0.001256,0.363532
0.000100,0.100000,0.300000,0.500000,4027,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
0.000100,0.100000,0.300000,0.500000,4028,0.282636,0.249101,0.468264,0.675300,0.000158,0.324541,0.646197,0.000082,0.353721
0.000100,0.100000,0.300000,0.500000,4029,0.282636,0.249101,0.468264,0.624243,0.000010,0.375748,0.627810,0.000014,0.372176
0.000100,0.100000,0.300000,0.500000,4030,0.282636,0.249101,0.468264,0.000000,0.560000,0.440000,0.000000,0.560000,0.440000
