dt,beta,g,tau,trial,theta,initMacro,initCoral,initTurf,lgMacro,lgCoral
1e-05,0.2,0.6,0.6,3,0.883573,0,0.56,0.44,3.53655e-139,0.56
1e-05,0.2,0.6,0.6,1,0.981748,0,0.56,0.44,3.25292e-139,0.56
1e-05,0.2,0.6,0.6,2,0.981748,2.13397e-139,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,3,0.981748,0,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,1,1.07992,0,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,2,1.07992,0,0.56,0.44,1.28336e-120,0.56
1e-05,0.2,0.6,0.6,1,1.1781,0,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,3,1.07992,1.00604e-120,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,2,1.1781,0,0.56,0.44,8.0094e-124,0.56
1e-05,0.2,0.6,0.6,3,1.1781,0,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,2,1.27627,0,0.56,0.44,2.83964e-82,0.56
1e-05,0.2,0.6,0.6,1,1.27627,0,0.56,0.44,2.04813e-82,0.56
1e-05,0.2,0.6,0.6,3,1.27627,2.85947e-82,0.56,0.44,5.44691e-76,0.56
1e-05,0.2,0.6,0.6,1,1.37445,0,0.56,0.44,5.46864e-76,0.56
1e-05,0.2,0.6,0.6,2,1.37445,3.43363e-76,0.56,0.44,3.10573e-72,0.56
1e-05,0.2,0.6,0.6,3,1.37445,0,0.56,0.44,0,0.56
1e-05,0.2,0.6,0.6,2,1.47262,0,0.56,0.44,1.97101e-101,0.56
1e-05,0.2,0.6,0.6,1,1.47262,0,0.56,0.44,4.54295e-102,0.56
1e-05,0.2,0.6,0.6,3,1.47262,1.07649e-101,0.56,0.44,3.22064e-73,0.56
1e-05,0.4,0.6,0.6,1,0.0981748,0.0597111,0.00588103,0.934408,2.99817e-73,0.56
1e-05,0.4,0.6,0.6,2,0.0981748,4.27549e-73,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,0.0981748,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.19635,0,0.56,0.44,4.49145e-149,0.56
1e-05,0.4,0.6,0.6,1,0.19635,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,1,0.294524,0,0.56,0.44,2.91805e-132,0.56
1e-05,0.4,0.6,0.6,3,0.19635,7.39128e-150,0.56,0.44,1.65722e-132,0.56
1e-05,0.4,0.6,0.6,3,0.294524,0,0.56,0.44,5.76684e-135,0.56
1e-05,0.4,0.6,0.6,2,0.294524,2.65663e-132,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,1,0.392699,7.4875e-136,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.392699,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,0.392699,0,0.56,0.44,1.46602e-81,0.56
1e-05,0.4,0.6,0.6,1,0.490874,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.490874,0,0.56,0.44,1.56963e-107,0.56
1e-05,0.4,0.6,0.6,3,0.490874,0,0.56,0.44,1.18265e-107,0.56
1e-05,0.4,0.6,0.6,2,0.589049,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,1,0.589049,1.90394e-107,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,0.589049,0,0.56,0.44,3.2964e-153,0.56
1e-05,0.4,0.6,0.6,1,0.687223,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.687223,0,0.56,0.44,6.58278e-131,0.56
1e-05,0.4,0.6,0.6,3,0.687223,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.785398,0,0.56,0.44,6.83351e-81,0.56
1e-05,0.4,0.6,0.6,1,0.785398,0,0.56,0.44,6.88742e-81,0.56
1e-05,0.4,0.6,0.6,3,0.785398,7.138e-81,0.56,0.44,1.82764e-113,0.56
1e-05,0.4,0.6,0.6,1,0.883573,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,0.883573,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.883573,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,0.981748,0,0.56,0.44,1.41047e-74,0.56
1e-05,0.4,0.6,0.6,1,0.981748,0,0.56,0.44,1.15296e-74,0.56
1e-05,0.4,0.6,0.6,3,0.981748,2.17617e-74,0.56,0.44,1.03791e-134,0.56
1e-05,0.4,0.6,0.6,1,1.07992,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,1.07992,0,0.56,0.44,3.65047e-142,0.56
1e-05,0.4,0.6,0.6,2,1.07992,0,0.56,0.44,3.22054e-142,0.56
1e-05,0.4,0.6,0.6,1,1.1781,2.76011e-142,0.56,0.44,8.25612e-154,0.56
1e-05,0.4,0.6,0.6,2,1.1781,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,1.1781,0,0.56,0.44,3.48051e-152,0.56
1e-05,0.4,0.6,0.6,1,1.27627,0,0.56,0.44,1.84669e-153,0.56
1e-05,0.4,0.6,0.6,2,1.27627,1.2008e-152,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,1.27627,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,1,1.37445,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,1.37445,0,0.56,0.44,7.34038e-169,0.56
1e-05,0.4,0.6,0.6,1,1.47262,0,0.56,0.44,1.897e-77,0.56
1e-05,0.4,0.6,0.6,3,1.37445,1.10226e-168,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,3,1.47262,0,0.56,0.44,0,0.56
1e-05,0.4,0.6,0.6,2,1.47262,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.0981748,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,0.0981748,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.0981748,0,0.56,0.44,0,0.559999
1e-05,0.6,0.6,0.6,1,0.19635,0,0.56,0.44,1.08718e-72,0.56
1e-05,0.6,0.6,0.6,2,0.19635,2.27394e-72,0.559999,0.440001,0,0.56
1e-05,0.6,0.6,0.6,3,0.19635,0,0.559999,0.440001,2.31907e-97,0.56
1e-05,0.6,0.6,0.6,1,0.294524,0,0.56,0.44,5.77908e-131,0.56
1e-05,0.6,0.6,0.6,2,0.294524,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.294524,0,0.56,0.44,1.30304e-121,0.56
1e-05,0.6,0.6,0.6,1,0.392699,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.392699,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.392699,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,0.490874,0,0.56,0.44,5.61204e-86,0.56
1e-05,0.6,0.6,0.6,2,0.490874,0,0.56,0.44,2.08178e-85,0.56
1e-05,0.6,0.6,0.6,1,0.589049,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.490874,5.90594e-86,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.589049,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.589049,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.687223,0.0463806,0.0380636,0.915556,2.91106e-95,0.56
1e-05,0.6,0.6,0.6,1,0.687223,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,0.687223,0,0.56,0.44,9.96924e-123,0.56
1e-05,0.6,0.6,0.6,1,0.785398,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.785398,4.20534e-122,0.56,0.44,1.32674e-117,0.56
1e-05,0.6,0.6,0.6,3,0.785398,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,0.883573,0,0.56,0.44,9.37382e-130,0.56
1e-05,0.6,0.6,0.6,2,0.883573,0,0.56,0.44,7.75426e-130,0.56
1e-05,0.6,0.6,0.6,3,0.883573,1.0092e-129,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,0.981748,0,0.56,0.44,5.32471e-146,0.56
1e-05,0.6,0.6,0.6,3,0.981748,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,0.981748,9.37792e-146,0.56,0.44,2.24007e-141,0.56
1e-05,0.6,0.6,0.6,1,1.07992,2.22893e-141,0.56,0.44,2.48003e-122,0.56
1e-05,0.6,0.6,0.6,2,1.07992,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,1.1781,0,0.56,0.44,1.38845e-105,0.56
1e-05,0.6,0.6,0.6,3,1.07992,0,0.56,0.44,1.19144e-105,0.56
1e-05,0.6,0.6,0.6,2,1.1781,1.30771e-105,0.56,0.44,2.92982e-120,0.56
1e-05,0.6,0.6,0.6,3,1.1781,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,1,1.27627,0,0.56,0.44,5.74461e-59,0.56
1e-05,0.6,0.6,0.6,2,1.27627,0,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,3,1.27627,0,0.56,0.44,1.19976e-115,0.56
1e-05,0.6,0.6,0.6,1,1.37445,0,0.56,0.44,9.66745e-116,0.56
1e-05,0.6,0.6,0.6,3,1.37445,0,0.56,0.44,1.42645e-136,0.56
1e-05,0.6,0.6,0.6,2,1.37445,2.13697e-115,0.56,0.44,2.45042e-137,0.56
1e-05,0.6,0.6,0.6,1,1.47262,7.66762e-137,0.56,0.44,0,0.56
1e-05,0.6,0.6,0.6,2,1.47262,0,0.56,0.44,7.84171e-103,0.56
1e-05,0.6,0.6,0.6,3,1.47262,0,0.56,0.44,0,0.557295
1e-05,0.8,0.6,0.6,1,0.0981748,0.0597111,0.00588103,0.934408,0,0.559108
1e-05,0.8,0.6,0.6,3,0.0981748,0,0.559003,0.440997,1.05649e-144,0.56
1e-05,0.8,0.6,0.6,2,0.0981748,0,0.559003,0.440997,0,0.56
1e-05,0.8,0.6,0.6,1,0.19635,3.44957e-145,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,0.19635,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.19635,0,0.56,0.44,2.55707e-167,0.56
1e-05,0.8,0.6,0.6,1,0.294524,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,0.294524,0,0.56,0.44,8.20367e-86,0.56
1e-05,0.8,0.6,0.6,3,0.294524,0,0.56,0.44,8.30809e-86,0.56
1e-05,0.8,0.6,0.6,2,0.392699,0,0.56,0.44,7.91137e-127,0.56
1e-05,0.8,0.6,0.6,1,0.392699,9.27656e-86,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.392699,1.29498e-127,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,0.490874,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,0.490874,0,0.56,0.44,2.28679e-166,0.56
1e-05,0.8,0.6,0.6,3,0.490874,0,0.56,0.44,4.27702e-166,0.56
1e-05,0.8,0.6,0.6,1,0.589049,4.66645e-166,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,0.589049,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,0.687223,0,0.56,0.44,6.38847e-115,0.56
1e-05,0.8,0.6,0.6,3,0.589049,0,0.56,0.44,4.67401e-115,0.56
1e-05,0.8,0.6,0.6,2,0.687223,2.9804e-116,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.687223,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,0.785398,0,0.56,0.44,3.37732e-79,0.56
1e-05,0.8,0.6,0.6,2,0.785398,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,0.883573,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.785398,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.883573,0,0.56,0.44,2.28467e-91,0.56
1e-05,0.8,0.6,0.6,2,0.883573,0,0.56,0.44,4.37793e-90,0.56
1e-05,0.8,0.6,0.6,1,0.981748,3.17187e-90,0.56,0.44,9.82636e-133,0.56
1e-05,0.8,0.6,0.6,2,0.981748,0,0.56,0.44,4.48942e-133,0.56
1e-05,0.8,0.6,0.6,1,1.07992,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,0.981748,6.23647e-133,0.56,0.44,2.93405e-169,0.56
1e-05,0.8,0.6,0.6,2,1.07992,0,0.56,0.44,6.952e-166,0.56
1e-05,0.8,0.6,0.6,3,1.07992,0,0.56,0.44,3.73722e-164,0.56
1e-05,0.8,0.6,0.6,1,1.1781,1.30858e-164,0.56,0.44,8.58641e-154,0.56
1e-05,0.8,0.6,0.6,2,1.1781,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,1.27627,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,1.1781,4.14175e-154,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,1.27627,0,0.56,0.44,4.85378e-155,0.56
1e-05,0.8,0.6,0.6,3,1.27627,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,2,1.37445,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,1,1.37445,0,0.56,0.44,0,0.56
1e-05,0.8,0.6,0.6,3,1.37445,0,0.56,0.44,7.77356e-152,0.56
1e-05,0.8,0.6,0.6,1,1.47262,0,0.56,0.44,2.32355e-152,0.56
1e-05,0.8,0.6,0.6,3,1.47262,0,0.56,0.44,3.6117e-39,0.559973
1e-05,0.8,0.6,0.6,2,1.47262,8.01656e-152,0.56,0.44,1.85141e-39,0.559981
1e-05,1,0.6,0.6,1,0.0981748,3.40447e-39,0.559979,0.440021,8.3571e-157,0.56
1e-05,1,0.6,0.6,2,0.0981748,0,0.559979,0.440021,0,0.56
1e-05,1,0.6,0.6,3,0.0981748,0,0.56,0.44,0,0.559997
1e-05,1,0.6,0.6,1,0.19635,0,0.56,0.44,3.35681e-120,0.559999
1e-05,1,0.6,0.6,2,0.19635,2.55933e-119,0.559998,0.440002,0,0.56
1e-05,1,0.6,0.6,3,0.19635,0,0.559998,0.440002,0,0.56
1e-05,1,0.6,0.6,1,0.294524,0,0.56,0.44,1.08093e-168,0.56
1e-05,1,0.6,0.6,2,0.294524,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,0.294524,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.392699,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,0.392699,0,0.56,0.44,4.4463e-126,0.56
1e-05,1,0.6,0.6,3,0.392699,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.490874,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,0.490874,0,0.56,0.44,2.06482e-203,0.56
1e-05,1,0.6,0.6,3,0.490874,3.8643e-203,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.589049,0,0.56,0.44,4.34368e-182,0.56
1e-05,1,0.6,0.6,2,0.589049,7.287e-182,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,0.589049,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.687223,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,0.687223,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.785398,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,0.687223,0,0.56,0.44,1.48648e-153,0.56
1e-05,1,0.6,0.6,3,0.785398,0,0.56,0.44,4.89641e-140,0.56
1e-05,1,0.6,0.6,2,0.785398,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,0.883573,0,0.56,0.44,2.08814e-146,0.56
1e-05,1,0.6,0.6,1,0.883573,4.84975e-141,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,0.981748,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,0.883573,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,0.981748,0,0.56,0.44,1.40316e-146,0.56
1e-05,1,0.6,0.6,3,0.981748,0,0.56,0.44,1.40228e-146,0.56
1e-05,1,0.6,0.6,2,1.07992,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,1.07992,2.35089e-146,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,1.07992,0,0.56,0.44,3.85326e-131,0.56
1e-05,1,0.6,0.6,1,1.1781,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,3,1.1781,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,2,1.1781,0,0.56,0.44,0,0.56
1e-05,1,0.6,0.6,1,1.27627,0,0.56,0.44,2.53104e-114,0.56
1e-05,1,0.6,0.6,2,1.27627,0,0.56,0.44,2.53104e-114,0.56
1e-05,1,0.6,0.6,3,1.27627,3.27858e-114,0.56,0.44,3.7364e-157,0.56
1e-05,1,0.6,0.6,1,1.37445,0,0.56,0.44,1.62841e-157,0.56
1e-05,1,0.6,0.6,2,1.37445,3.13122e-157,0.56,0.44,3.12216e-130,0.56
1e-05,1,0.6,0.6,3,1.37445,0,0.56,0.44,2.06224e-130,0.56
1e-05,1,0.6,0.6,1,1.47262,1.68497e-130,0.56,0.44,7.7758e-152,0.56
1e-05,1,0.6,0.6,2,1.47262,0,0.56,0.44,4.30142e-152,0.56
1e-05,1,0.6,0.6,3,1.47262,1.03711e-151,0.56,0.44,5.78173e-141,0.56
1e-05,1.2,0.6,0.6,1,0.0981748,0.0597111,0.00588103,0.934408,0,0.56
1e-05,1.2,0.6,0.6,2,0.0981748,1.39049e-141,0.56,0.44,2.22164e-146,0.56
1e-05,1.2,0.6,0.6,3,0.0981748,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,0.19635,1.08984e-146,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,0.19635,0,0.56,0.44,2.55521e-214,0.56
1e-05,1.2,0.6,0.6,1,0.294524,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,0.19635,4.12193e-214,0.56,0.44,2.52797e-149,0.56
1e-05,1.2,0.6,0.6,2,0.294524,1.6257e-148,0.56,0.44,1.58351e-175,0.56
1e-05,1.2,0.6,0.6,3,0.294524,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,0.392699,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,0.392699,0,0.56,0.44,1.42826e-128,0.56
1e-05,1.2,0.6,0.6,3,0.392699,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,0.490874,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,0.490874,0,0.56,0.44,2.07004e-164,0.56
1e-05,1.2,0.6,0.6,2,0.490874,0,0.56,0.44,5.3416e-165,0.56
1e-05,1.2,0.6,0.6,2,0.589049,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,0.589049,1.1753e-164,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,0.687223,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,0.589049,5.36031e-163,0.56,0.44,2.56576e-145,0.56
1e-05,1.2,0.6,0.6,2,0.687223,0,0.56,0.44,6.73057e-219,0.56
1e-05,1.2,0.6,0.6,3,0.687223,0,0.56,0.44,5.15515e-219,0.56
1e-05,1.2,0.6,0.6,1,0.785398,7.38704e-219,0.56,0.44,3.96734e-130,0.56
1e-05,1.2,0.6,0.6,2,0.785398,0,0.56,0.44,2.45681e-130,0.56
1e-05,1.2,0.6,0.6,3,0.785398,2.25984e-130,0.56,0.44,1.25684e-157,0.56
1e-05,1.2,0.6,0.6,1,0.883573,0,0.56,0.44,4.77977e-158,0.56
1e-05,1.2,0.6,0.6,2,0.883573,1.17972e-157,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,0.883573,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,0.981748,0,0.56,0.44,3.62214e-230,0.56
1e-05,1.2,0.6,0.6,1,0.981748,0,0.56,0.44,1.44335e-230,0.56
1e-05,1.2,0.6,0.6,1,1.07992,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,0.981748,4.37441e-230,0.56,0.44,1.01546e-169,0.56
1e-05,1.2,0.6,0.6,3,1.07992,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,1.07992,3.24057e-169,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,1.1781,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,1.1781,0,0.56,0.44,2.4366e-131,0.56
1e-05,1.2,0.6,0.6,3,1.1781,5.07087e-131,0.56,0.44,9.85067e-171,0.56
1e-05,1.2,0.6,0.6,1,1.27627,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,2,1.27627,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,1.27627,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,1.37445,0,0.56,0.44,8.15686e-164,0.56
1e-05,1.2,0.6,0.6,2,1.37445,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,1,1.47262,0,0.56,0.44,0,0.56
1e-05,1.2,0.6,0.6,3,1.37445,0,0.56,0.44,1.47239e-123,0.56
1e-05,1.2,0.6,0.6,2,1.47262,0,0.56,0.44,1.69229e-113,0.56
1e-05,1.2,0.6,0.6,3,1.47262,0,0.56,0.44,0,0.56
